,anime_id,name,genre,type,episodes,rating,members
251,2025,Darker than Black Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334.0
252,1,1,1,1,1,1,1.0
253,1364,Detective Conan Movie 05 Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432.0
254,18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384.0
255,22043,Fairy Tail 2014,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076.0
256,31988,Hibike Euphonium 2,"Drama, Music, School",TV,13,8.25,47716.0
257,20899,JoJo no Kimyou na Bouken Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089.0
258,1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079.0
259,23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230.0
260,1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112.0
261,1382,YuushaOu GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001.0
262,23289,Gekkan Shoujo Nozakikun,"Comedy, Romance, School",TV,12,8.24,292622.0
263,18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584.0
264,4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617.0
265,16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,8.24,75359.0
266,12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211.0
267,8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053.0
268,14513,Magi The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513.0
269,2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351.0
270,30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249.0
271,6171,Saint Seiya The Lost Canvas  Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355.0
272,1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888.0
273,25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674.0
274,1367,Detective Conan Movie 08 Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130.0
275,27833,Durararax2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295.0
276,26213,Free Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,36091.0
277,1974,Glass no Kamen 2005,"Drama, Shoujo",TV,51,8.23,17038.0
278,8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113.0
279,12069,Hajime no Ippo Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157.0
280,185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128.0
281,18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,8.23,508118.0
282,2034,LovelyComplex,"Comedy, Romance, Shoujo",TV,24,8.23,235003.0
283,437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565.0
284,721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218.0
285,12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,89749.0
286,4938,Tsubasa Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420.0
287,2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442.0
288,6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590.0
289,1566,Ghost in the Shell Stand Alone Complex  Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247.0
290,31741,Magi Sinbad no Bouken TV,"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480.0
291,440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464.0
292,4107,Tengen Toppa Gurren Lagann Movie Gurrenhen,"Action, Comedy, Mecha",Movie,1,8.22,72933.0
293,1506,Detective Conan Movie 10 Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789.0
294,2759,Evangelion 10 You Are Not Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561.0
295,72,Full Metal Panic Fumoffu,"Action, Comedy, School",TV,12,8.21,171086.0
296,3016,Ginga Eiyuu Densetsu Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808.0
297,3783,Kara no Kyoukai 3 Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720.0
298,3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972.0
299,11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062.0
300,28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009.0
301,24833,Ansatsu Kyoushitsu TV,"Action, Comedy, School, Shounen",TV,22,8.2,312654.0
302,29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500.0
303,27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,36251.0
304,1482,DGrayman,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399.0
305,3371,Ginga Eiyuu Densetsu Gaiden Senoku no Hoshi Senoku no Hikari,"Action, Military, Sci-Fi, Space",OVA,24,8.2,8621.0
306,25313,Gintama Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764.0
307,1430,Lupin III Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,1,8.2,32732.0
308,33051,Mobile Suit Gundam IronBlooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,21210.0
309,7720,Ookiku Furikabutte Natsu no Taikaihen,"Comedy, Sports",TV,13,8.2,22190.0
310,1914,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,23160.0
311,20371,Sekaiichi Hatsukoi Movie Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045.0
312,15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241.0
313,2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860.0
314,237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570.0
315,2449,Ghost in the Shell Stand Alone Complex  The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435.0
316,10643,Gintama Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,8.19,14728.0
317,17739,Hidamari Sketch Sae Hiro Sotsugyouhen,"Comedy, School, Slice of Life",OVA,2,8.19,5959.0
318,135,Hikaru no Go,"Comedy, Game, Shounen, Supernatural",TV,75,8.19,69000.0
319,6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25,8.19,309339.0
320,16001,Kokoro Connect Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989.0
321,6211,Tokyo Magnitude 80,Drama,TV,11,8.19,121349.0
322,232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,181249.0
323,4789,ef A Tale of Melodies,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657.0
324,16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261.0
325,16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",TV,24,8.18,130646.0
326,1486,Kodomo no Omocha TV,"Comedy, Drama, Romance, Shoujo",TV,102,8.18,27893.0
327,24997,Love Live The School Idol Movie,"Music, School, Slice of Life",Movie,1,8.18,38118.0
328,32902,Mahoutsukai no Yome Hoshi Matsu Hito,"Fantasy, Magic",OVA,3,8.18,43372.0
329,8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,35225.0
330,25879,Working,"Comedy, Romance, Slice of Life",TV,13,8.18,80763.0
331,889,Black Lagoon,"Action, Seinen",TV,12,8.17,332562.0
332,21419,Detective Conan Movie 18 The Sniper from Another Dimension,"Action, Mystery, Police, Shounen",Movie,1,8.17,12151.0
333,2952,Final Fantasy VII Advent Children Complete,"Action, Fantasy, Super Power",OVA,1,8.17,77111.0
334,934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494.0
335,12189,Hyouka,"Mystery, School, Slice of Life",TV,22,8.17,372246.0
336,731,Interstella5555 The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1,8.17,31464.0
337,1530,Kanon 2006,"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171.0
338,9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866.0
339,20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12,8.17,515378.0
340,31149,Persona 3 the Movie 4 Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,1,8.17,13359.0
341,4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,40401.0
342,14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24,8.17,259900.0
343,4772,Aria The Origination Sono Choppiri Himitsu no Basho ni,"Comedy, Shounen, Slice of Life",Special,1,8.16,11961.0
344,781,Detective Conan Movie 03 The Last Wizard of the Century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,26799.0
345,1363,Detective Conan Movie 04 Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,25461.0
346,223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,316102.0
347,2004,Hanada Shounenshi,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,6321.0
348,25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,39866.0
349,153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646.0
350,5029,Major Movie Yuujou no Winning Shot,"Action, Shounen, Sports",Movie,1,8.16,9943.0
351,302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,26,8.16,15557.0
352,8740,One Piece Film Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,8.16,33862.0
353,5682,Phantom Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,159105.0
354,21647,Tamako Love Story,"Comedy, Romance, Slice of Life",Movie,1,8.16,72708.0
355,16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.16,137105.0
356,1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,12833.0
357,18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138.0
358,47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897.0
359,4901,Black Lagoon Roberta1s Blood Trail,"Action, Seinen",OVA,5,8.15,108099.0
360,23199,Durararax2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,189407.0
361,32122,Gintama Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923.0
362,30415,HighSpeed Free Starting Days,"School, Slice of Life, Sports",Movie,1,8.15,24310.0
363,851,Kyou kara Ore wa,"Comedy, Shounen",OVA,10,8.15,7954.0
364,10049,Nurarihyon no Mago Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,24,8.15,75612.0
365,1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308.0
366,4053,Prince of Tennis The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7,8.15,21020.0
367,846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,26,8.15,93095.0
368,9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820.0
369,31173,Akagami no Shirayukihime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,80862.0
370,4059,Clannad Mou Hitotsu no Sekai Tomoyohen,"Drama, Romance, School, Slice of Life",Special,1,8.14,160423.0
371,589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575.0
372,15059,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,26711.0
373,7791,KOn,"Comedy, Music, School, Slice of Life",TV,26,8.14,246276.0
374,17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100.0
375,20815,Sekaiichi Hatsukoi Valentinehen,"Comedy, Romance, Shounen Ai",Movie,1,8.14,13454.0
376,535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,39832.0
377,2563,Aria The OVA Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1,8.13,20629.0
378,9963,Detective Conan Movie 15 Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.13,17165.0
379,32551,Digimon Adventure tri 3 Kokuhaku,"Action, Adventure, Comedy, Drama",Movie,1,8.13,20989.0
380,2951,Gintama Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331.0
381,2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,5063.0
382,14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641.0
383,14807,Kara no Kyoukai Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,41168.0
384,81,Mobile Suit Gundam The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,34177.0
385,9204,Omae Umasou da na,"Action, Adventure, Fantasy, Kids",Movie,1,8.13,6645.0
386,31098,Ushio to Tora TV 2nd Season,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916.0
387,1023,Wolf1s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4,8.13,37679.0
388,33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,51382.0
389,24921,Aoki Hagane no Arpeggio Ars Nova Cadenza,"Action, Sci-Fi, Seinen",Movie,1,8.12,12353.0
390,1471,City Hunter 2,"Action, Comedy, Mystery, Shounen",TV,63,8.12,8199.0
391,27831,Durararax2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,132506.0
392,2924,ef A Tale of Memories,"Drama, Mystery, Romance",TV,12,8.12,151106.0
393,4672,Ghost in the Shell 20,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,51789.0
394,2448,Ghost in the Shell Stand Alone Complex 2nd GIG  Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,8.12,16614.0
395,3907,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,5308.0
396,186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825.0
397,10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300.0
398,30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2,8.12,58075.0
399,21469,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,5712.0
400,9941,Tiger amp Bunny,"Action, Comedy, Mystery, Super Power",TV,25,8.12,104075.0
401,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru,"Comedy, Drama, Romance, School",TV,13,8.12,353876.0
402,6421,Fullmetal Alchemist Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962.0
403,21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,124886.0
404,11739,Kimi to Boku 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,44564.0
405,2159,Ookiku Furikabutte,"Comedy, Sports",TV,25,8.11,49599.0
406,28297,Ore Monogatari,"Comedy, Romance, Shoujo",TV,24,8.11,200833.0
407,29831,Tamayura Sotsugyou Shashin Part 4  Ashita,"Comedy, Drama, Slice of Life",Movie,1,8.1,3187.0
408,2154,Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural",Movie,1,8.11,46018.0
409,6505,There She Is,"Comedy, Romance",ONA,5,8.11,13935.0
410,861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,150872.0
411,1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3,8.1,324035.0
412,34103,Danganronpa 3 The End of Kibougamine Gakuen  Kibouhen,"Action, Horror, Mystery, Psychological",Special,1,8.1,29969.0
413,3665,Ginga Eiyuu Densetsu Gaiden Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",OVA,28,8.1,7712.0
414,9996,Hyouge Mono,"Historical, Samurai, Seinen",TV,39,8.1,10649.0
415,7711,Karigurashi no Arrietty,Fantasy,Movie,1,8.1,97910.0
416,77,Mahou Shoujo Lyrical Nanoha A1s,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,41685.0
417,401,Rurouni Kenshin Meiji Kenkaku Romantan  Seisouhen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,49454.0
418,32093,Tanakakun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",TV,12,8.1,101335.0
419,12113,Berserk Ougon Jidaihen II  Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721.0
420,7338,Darker than Black Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135.0
421,32613,Elsword El Lady,"Action, Fantasy",ONA,12,8.11,3846.0
422,3014,Ginga Eiyuu Densetsu Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069.0
423,645,Hikaru no Go Journey to the North Star Cup,"Game, Shounen",Special,1,8.09,13901.0
424,11135,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4,8.09,26036.0
425,5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,72021.0
426,13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192.0
427,5678,Kobato,"Comedy, Drama, Fantasy",TV,24,8.09,88986.0
428,6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521.0
429,1089,Macross Do You Remember Love,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.09,19240.0
430,25161,One Piece 3D2Y Ace no shi wo Koete Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,30516.0
431,995,Prince of Tennis The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170.0
432,2752,Prince of Tennis The National Tournament Semifinals,"Action, Comedy, Sports",OVA,6,8.09,21186.0
433,15,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145,8.08,83648.0
434,122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374.0
435,29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962.0
436,1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816.0
437,3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910.0
438,10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689.0
439,16395,SKET Dance OVA,"Comedy, School, Shounen",OVA,1,8.08,11342.0
440,3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184.0
441,4106,Trigun Badlands Rumble,"Action, Comedy, Sci-Fi",Movie,1,8.08,68181.0
442,387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731.0
443,16916,Kuroko no Basket Tip Off,"Comedy, School, Shounen, Sports",Special,1,8.07,41760.0
444,1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157.0
445,10620,Mirai Nikki TV,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190.0
446,2143,Saiyuuki Reload Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554.0
447,6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584.0
448,2158,Terra e TV,"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,36941.0
449,22319,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,618056.0
450,11113,Usagi Drop Specials,"Josei, Slice of Life",Special,4,8.07,36351.0
451,6586,Yumeiro Pâtissière,"Kids, School, Shoujo",TV,50,8.07,36921.0
452,66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,170901.0
453,8142,Colorful Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.06,63263.0
454,6438,Detective Conan OVA 09 The Stranger in 10 Years,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,8.06,9649.0
455,33032,Drifters Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,9807.0
456,227,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,8.06,305165.0
457,73,Full Metal Panic The Second Raid,"Action, Mecha, Military",TV,13,8.06,155340.0
458,4898,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,424919.0
459,19111,Love Live School Idol Project 2nd Season,"Music, School, Slice of Life",TV,13,8.06,91864.0
460,7222,Macross F Movie 2 Sayonara no Tsubasa,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.06,17826.0
461,22097,Magi Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5,8.06,52351.0
462,15689,Nekomonogatari Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,173264.0
463,957,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951.0
464,24,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,178553.0
465,33286,Strike the Blood II,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,8,8.05,28220.0
466,849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,428569.0
467,2623,Flanders no Inu Movie,"Drama, Historical",Movie,1,8.05,8505.0
468,268,Golden Boy,"Adventure, Comedy, Ecchi",OVA,6,8.05,113040.0
469,29093,Grisaia no Meikyuu Caprice no Mayu 0,Drama,Special,1,8.05,70039.0
470,427,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,42253.0
471,4280,Kara no Kyoukai 4 Garan no Dou,"Action, Mystery, Supernatural, Thriller",Movie,1,8.05,103600.0
472,18429,Lupin III vs Detective Conan The Movie,"Action, Comedy, Mystery, Shounen",Movie,1,8.05,10021.0
473,17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475.0
